1,10000,0.30000000000000004,0.7,120000,0.005,88.57113948298176
3,12000,0.9,0.6,180000,0.005,89.49846934215844
trial_number,rdc_replay_buffer_capacity,rdc_replay_buffer_alpha,rdc_replay_buffer_beta_start,rdc_replay_buffer_beta_frames,rdc_tau,value
0,10000,0.5,0.5,90000,0.005,89.09399472820435
2,13000,0.30000000000000004,0.2,150000,0.007,83.81182880549662
4,9000,0.6000000000000001,0.1,30000,0.006,86.90716159855808
5,17000,0.4,0.2,230000,0.008,87.93139938122881
6,20000,0.30000000000000004,0.6,80000,0.004,84.30103242934787
7,17000,0.30000000000000004,0.4,130000,0.006,80.81410485601565
8,3000,0.8,0.30000000000000004,80000,0.008,93.84171016241
9,3000,0.6000000000000001,0.30000000000000004,170000,0.008,84.67325305777963
10,12000,0.30000000000000004,0.2,80000,0.007,87.72923429198772
11,8000,0.2,0.5,110000,0.009000000000000001,80.86685779163084
12,18000,0.2,0.4,180000,0.005,85.4907140274191
13,20000,0.7,0.2,220000,0.01,84.24007604774015
14,2000,0.9,0.4,20000,0.01,83.83421062085078
15,2000,0.9,0.5,200000,0.01,92.53115750637161
16,4000,0.9,0.4,200000,0.003,88.38063757214056
17,3000,0.9,0.7,230000,0.01,86.82679167712547
18,4000,0.9,0.7,190000,0.003,87.07179506584467
19,4000,0.9,0.7,50000,0.003,83.76361841419953
20,6000,0.8,0.30000000000000004,50000,0.009000000000000001,90.65287038435788
21,6000,0.8,0.30000000000000004,60000,0.009000000000000001,82.21591941821109
22,6000,0.8,0.30000000000000004,50000,0.009000000000000001,85.90055535919733
23,6000,0.8,0.30000000000000004,50000,0.009000000000000001,85.96382241138635
24,6000,0.7,0.30000000000000004,60000,0.009000000000000001,84.17927880253875
25,6000,0.8,0.30000000000000004,50000,0.009000000000000001,82.02220639918689
26,6000,0.7,0.30000000000000004,50000,0.009000000000000001,93.37612702888264
27,6000,0.7,0.5,100000,0.008,86.46929652591378
28,2000,0.7,0.5,90000,0.008,87.52896360458332
29,2000,0.7,0.5,100000,0.008,90.0435745770502
30,2000,0.7,0.5,100000,0.008,89.00305401040599
31,2000,0.7,0.5,100000,0.008,91.97855765563989
32,2000,0.7,0.5,140000,0.008,91.05376054243014
33,8000,0.6000000000000001,0.1,140000,0.01,81.37235703071255
34,8000,0.5,0.1,140000,0.01,83.54026426814696
35,9000,0.8,0.1,30000,0.01,91.80785965325285
36,8000,0.5,0.6,140000,0.01,91.16489671386775
37,8000,0.5,0.6,70000,0.007,84.12322210820119
38,23000,0.5,0.6,70000,0.007,84.74536092075587
39,23000,0.8,0.6,70000,0.007,88.14108643414332
40,4000,0.6000000000000001,0.6,70000,0.007,83.36009941237764
41,4000,0.6000000000000001,0.6,70000,0.007,87.31439025934921
42,4000,0.6000000000000001,0.4,120000,0.007,91.25120044518337
43,4000,0.6000000000000001,0.4,120000,0.007,87.67674220684742
44,4000,0.6000000000000001,0.4,110000,0.006,89.67542981234892
45,10000,0.8,0.2,30000,0.01,91.09423544551544
46,11000,0.8,0.2,30000,0.01,88.57139671167809
47,10000,0.8,0.2,30000,0.01,93.10503657660529
48,11000,0.8,0.2,30000,0.01,86.55339173981689
49,10000,0.8,0.2,20000,0.01,92.2982037390351
