2,1.4000000000000001,1.8,0.2,97.56100272985529
3,1.1,1.9000000000000001,0.25,95.75133150948241
trial_number,rdc_reward_weight_demand,rdc_reward_weight_rebalancing,rdc_reward_weight_gini,value
0,1.2,1.6,0.4,93.04338006614212
1,1.8,0.8,0.4,94.88797994770135
4,0.7,1.3,0.4,95.35099703614243
5,1.2,2.0,0.15000000000000002,97.92298233877983
6,1.2,0.30000000000000004,0.2,94.90241660873758
7,1.2,1.5,0.05,97.61826483840164
8,1.8,1.8,0.15000000000000002,95.56480107804131
9,1.1,1.8,0.25,96.56290011945646
10,1.0,0.8,0.0,98.26332330353276
11,1.2,1.3,0.35000000000000003,94.93091898807063
12,0.8,1.6,0.0,98.55478085241882
13,1.9000000000000001,1.6,0.35000000000000003,96.26392612692884
14,0.2,0.9000000000000001,0.0,98.60653920169393
15,0.2,0.9000000000000001,0.0,98.47993589028228
16,0.2,0.7,0.0,98.7083493804119
17,0.2,0.8,0.0,97.27199424085468
18,0.2,0.8,0.0,98.39473476198135
19,0.2,0.9000000000000001,0.05,97.52369276061114
20,0.2,0.4,0.1,95.47676848423933
21,0.2,0.5,0.5,85.74050789705527
22,0.5,0.4,0.1,96.01699371148648
23,0.5,0.4,0.5,90.14408678467854
24,0.5,0.4,0.5,90.65358186767311
25,0.5,0.5,0.5,89.59434528449485
26,0.5,1.1,0.1,97.14721361354393
27,0.5,1.1,0.05,97.55014358342105
28,0.5,1.1,0.05,97.24441122494905
29,0.8,1.1,0.05,98.3561991273638
30,0.7,1.1,0.05,97.86088693683644
31,0.8,1.2,0.05,98.14781181511233
32,0.8,1.3,0.05,96.97158171202175
33,0.8,0.6000000000000001,0.15000000000000002,97.36019876700534
34,0.7,0.6000000000000001,0.15000000000000002,95.32304613854939
35,0.30000000000000004,0.6000000000000001,0.0,98.6642842438848
36,0.30000000000000004,0.6000000000000001,0.0,98.38780273404072
37,1.5,0.7,0.0,97.18689485340329
38,1.5,0.9000000000000001,0.0,98.4152813005866
39,0.30000000000000004,0.9000000000000001,0.0,98.67987908147583
40,0.30000000000000004,0.7,0.0,97.47102774482848
41,1.5,0.9000000000000001,0.1,97.11660437893298
42,0.4,0.2,0.1,94.61535149612503
43,0.4,1.5,0.1,97.82757376294047
44,0.4,0.2,0.1,93.82605783756112
45,0.30000000000000004,1.0,0.1,96.98928721598394
46,0.4,1.0,0.1,97.15463961535116
47,0.30000000000000004,1.5,0.2,95.62916423988436
48,0.30000000000000004,2.0,0.0,98.78856177573037
49,0.30000000000000004,1.0,0.0,98.45157912430565
